trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
2503,128,Random,0.35,2503003,0,WallAware,0,A*,WallAware,2.4371,6860,514,301,1,1
2503,128,Random,0.35,2503003,0,WallAware,0,BiA*,WallAware,0.7923,2646,310,301,1,1
2504,128,Random,0.35,2504004,0,WallAware,0,BFS,None,1.6327,9924,102,273,1,1
2504,128,Random,0.35,2504004,0,WallAware,0,Dijkstra,None,2.3423,9924,105,273,1,1
2504,128,Random,0.35,2504004,0,WallAware,0,Greedy,WallAware,0.1825,415,258,297,1,0
2504,128,Random,0.35,2504004,0,WallAware,0,A*,WallAware,1.4911,4585,360,273,1,1
2504,128,Random,0.35,2504004,0,WallAware,0,BiA*,WallAware,0.9554,2595,406,275,1,0
2505,128,Random,0.35,2505005,0,WallAware,0,BFS,None,1.6095,10025,93,271,1,1
2505,128,Random,0.35,2505005,0,WallAware,0,Dijkstra,None,2.2023,10025,97,271,1,1
2505,128,Random,0.35,2505005,0,WallAware,0,Greedy,WallAware,0.2242,573,262,311,1,0
2505,128,Random,0.35,2505005,0,WallAware,0,A*,WallAware,1.1480,3735,344,271,1,1
2505,128,Random,0.35,2505005,0,WallAware,0,BiA*,WallAware,0.3808,1232,287,271,1,1
2506,128,Random,0.35,2506006,0,WallAware,0,BFS,None,1.5884,10188,89,279,1,1
2506,128,Random,0.35,2506006,0,WallAware,0,Dijkstra,None,2.5807,10196,91,279,1,1
2506,128,Random,0.35,2506006,0,WallAware,0,Greedy,WallAware,1.0240,3014,333,339,1,0
2506,128,Random,0.35,2506006,0,WallAware,0,A*,WallAware,1.0231,3350,423,279,1,1
2506,128,Random,0.35,2506006,0,WallAware,0,BiA*,WallAware,0.6503,2018,282,279,1,1
2507,128,Random,0.35,2507007,0,WallAware,0,BFS,None,1.5280,9643,99,277,1,1
2507,128,Random,0.35,2507007,0,WallAware,0,Dijkstra,None,2.3033,9645,103,277,1,1
2507,128,Random,0.35,2507007,0,WallAware,0,Greedy,WallAware,0.2472,657,288,395,1,0
2507,128,Random,0.35,2507007,0,WallAware,0,A*,WallAware,0.9230,2216,219,277,1,1
2507,128,Random,0.35,2507007,0,WallAware,0,BiA*,WallAware,0.6268,2064,261,279,1,0
2508,128,Random,0.35,2508008,0,WallAware,0,BFS,None,1.5775,9926,95,259,1,1
2508,128,Random,0.35,2508008,0,WallAware,0,Dijkstra,None,2.2606,9927,104,259,1,1
2508,128,Random,0.35,2508008,0,WallAware,0,Greedy,WallAware,0.1978,472,254,315,1,0
2508,128,Random,0.35,2508008,0,WallAware,0,A*,WallAware,0.6968,1488,294,259,1,1
2508,128,Random,0.35,2508008,0,WallAware,0,BiA*,WallAware,0.3327,1042,286,259,1,1
2509,128,Random,0.35,2509009,0,WallAware,0,BFS,None,1.5345,9770,96,283,1,1
2509,128,Random,0.35,2509009,0,WallAware,0,Dijkstra,None,2.1743,9770,105,283,1,1
2509,128,Random,0.35,2509009,0,WallAware,0,Greedy,WallAware,0.3284,753,289,329,1,0
2509,128,Random,0.35,2509009,0,WallAware,0,A*,WallAware,1.9678,6386,406,285,1,0
2509,128,Random,0.35,2509009,0,WallAware,0,BiA*,WallAware,0.9362,2486,274,283,1,1
2510,128,Random,0.35,2510010,0,WallAware,0,BFS,None,1.5781,9844,103,271,1,1
2510,128,Random,0.35,2510010,0,WallAware,0,Dijkstra,None,2.1356,9845,102,271,1,1
2510,128,Random,0.35,2510010,0,WallAware,0,Greedy,WallAware,0.2304,542,286,333,1,0
2510,128,Random,0.35,2510010,0,WallAware,0,A*,WallAware,1.1357,3684,373,273,1,0
2510,128,Random,0.35,2510010,0,WallAware,0,BiA*,WallAware,0.9836,2705,331,271,1,1
2511,128,Random,0.35,2511011,0,WallAware,0,BFS,None,1.6989,10156,101,261,1,1
2511,128,Random,0.35,2511011,0,WallAware,0,Dijkstra,None,2.3669,10152,108,261,1,1
2511,128,Random,0.35,2511011,0,WallAware,0,Greedy,WallAware,0.3333,569,271,331,1,0
2511,128,Random,0.35,2511011,0,WallAware,0,A*,WallAware,0.5471,1628,229,261,1,1
2511,128,Random,0.35,2511011,0,WallAware,0,BiA*,WallAware,0.3631,1115,280,261,1,1
2512,128,Random,0.35,2512012,0,WallAware,0,BFS,None,1.5644,9872,88,265,1,1
2512,128,Random,0.35,2512012,0,WallAware,0,Dijkstra,None,2.4791,9872,89,265,1,1
2512,128,Random,0.35,2512012,0,WallAware,0,Greedy,WallAware,0.1485,377,255,287,1,0
2512,128,Random,0.35,2512012,0,WallAware,0,A*,WallAware,0.8506,2857,366,265,1,1
2512,128,Random,0.35,2512012,0,WallAware,0,BiA*,WallAware,0.2790,774,226,265,1,1
2513,128,Random,0.35,2513013,0,WallAware,0,BFS,None,1.8338,9927,110,295,1,1
2513,128,Random,0.35,2513013,0,WallAware,0,Dijkstra,None,2.2070,9925,111,295,1,1
2513,128,Random,0.35,2513013,0,WallAware,0,Greedy,WallAware,0.2191,593,259,375,1,0
2513,128,Random,0.35,2513013,0,WallAware,0,A*,WallAware,1.0340,3496,397,295,1,1
2513,128,Random,0.35,2513013,0,WallAware,0,BiA*,WallAware,0.5495,1721,256,295,1,1
2514,128,Random,0.35,2514014,0,WallAware,0,BFS,None,1.6459,10081,103,257,1,1
2514,128,Random,0.35,2514014,0,WallAware,0,Dijkstra,None,2.2675,10083,103,257,1,1
2514,128,Random,0.35,2514014,0,WallAware,0,Greedy,WallAware,0.1945,418,247,311,1,0
2514,128,Random,0.35,2514014,0,WallAware,0,A*,WallAware,0.3709,1249,291,257,1,1
2514,128,Random,0.35,2514014,0,WallAware,0,BiA*,WallAware,0.4008,1295,279,257,1,1
2515,128,Random,0.35,2515015,0,WallAware,0,BFS,None,1.6085,10064,101,277,1,1
2515,128,Random,0.35,2515015,0,WallAware,0,Dijkstra,None,2.2354,10064,99,277,1,1
2515,128,Random,0.35,2515015,0,WallAware,0,Greedy,WallAware,0.2483,651,285,331,1,0
2515,128,Random,0.35,2515015,0,WallAware,0,A*,WallAware,1.2793,4210,318,277,1,1
2515,128,Random,0.35,2515015,0,WallAware,0,BiA*,WallAware,1.0433,3268,373,277,1,1
2516,128,Random,0.35,2516016,0,WallAware,0,BFS,None,1.9102,9756,117,265,1,1
2516,128,Random,0.35,2516016,0,WallAware,0,Dijkstra,None,2.2667,9748,119,265,1,1
2516,128,Random,0.35,2516016,0,WallAware,0,Greedy,WallAware,0.1496,374,244,285,1,0
2516,128,Random,0.35,2516016,0,WallAware,0,A*,WallAware,0.4565,1555,199,265,1,1
2516,128,Random,0.35,2516016,0,WallAware,0,BiA*,WallAware,0.5684,1768,361,265,1,1
2517,128,Random,0.35,2517017,0,WallAware,0,BFS,None,1.5624,9886,95,273,1,1
2517,128,Random,0.35,2517017,0,WallAware,0,Dijkstra,None,2.3970,9884,95,273,1,1
2517,128,Random,0.35,2517017,0,WallAware,0,Greedy,WallAware,0.3175,862,303,343,1,0
2517,128,Random,0.35,2517017,0,WallAware,0,A*,WallAware,1.5946,5232,420,273,1,1
2517,128,Random,0.35,2517017,0,WallAware,0,BiA*,WallAware,0.3156,1033,241,273,1,1
2518,128,Random,0.35,2518018,0,WallAware,0,BFS,None,1.5617,9590,92,281,1,1
2518,128,Random,0.35,2518018,0,WallAware,0,Dijkstra,None,2.4046,9590,97,281,1,1
2518,128,Random,0.35,2518018,0,WallAware,0,Greedy,WallAware,0.2376,640,269,353,1,0
2518,128,Random,0.35,2518018,0,WallAware,0,A*,WallAware,1.6484,4815,340,281,1,1
2518,128,Random,0.35,2518018,0,WallAware,0,BiA*,WallAware,0.5377,1809,236,281,1,1
2519,128,Random,0.35,2519019,0,WallAware,0,BFS,None,1.6116,9922,96,295,1,1
2519,128,Random,0.35,2519019,0,WallAware,0,Dijkstra,None,2.2917,9924,97,295,1,1
2519,128,Random,0.35,2519019,0,WallAware,0,Greedy,WallAware,0.2943,796,287,375,1,0
2519,128,Random,0.35,2519019,0,WallAware,0,A*,WallAware,1.4923,4863,324,295,1,1
2519,128,Random,0.35,2519019,0,WallAware,0,BiA*,WallAware,1.3316,4351,412,295,1,1
2520,128,Random,0.35,2520020,0,WallAware,0,BFS,None,1.6141,9995,89,287,1,1
2520,128,Random,0.35,2520020,0,WallAware,0,Dijkstra,None,2.5723,9997,92,287,1,1
2520,128,Random,0.35,2520020,0,WallAware,0,Greedy,WallAware,0.4678,1135,299,437,1,0
2520,128,Random,0.35,2520020,0,WallAware,0,A*,WallAware,2.2203,7069,390,287,1,1
2520,128,Random,0.35,2520020,0,WallAware,0,BiA*,WallAware,1.2882,3484,446,287,1,1
2521,128,Random,0.35,2521021,0,WallAware,0,BFS,None,2.0187,10033,111,267,1,1
2521,128,Random,0.35,2521021,0,WallAware,0,Dijkstra,None,2.5212,10033,118,267,1,1
2521,128,Random,0.35,2521021,0,WallAware,0,Greedy,WallAware,0.1709,443,269,321,1,0
2521,128,Random,0.35,2521021,0,WallAware,0,A*,WallAware,0.5344,1882,219,267,1,1
2521,128,Random,0.35,2521021,0,WallAware,0,BiA*,WallAware,0.8115,2582,328,267,1,1
2522,128,Random,0.35,2522022,0,WallAware,0,BFS,None,1.5897,9952,94,259,1,1
2522,128,Random,0.35,2522022,0,WallAware,0,Dijkstra,None,2.4260,9952,99,259,1,1
2522,128,Random,0.35,2522022,0,WallAware,0,Greedy,WallAware,0.1716,416,284,295,1,0
2522,128,Random,0.35,2522022,0,WallAware,0,A*,WallAware,0.3675,1166,231,259,1,1
2522,128,Random,0.35,2522022,0,WallAware,0,BiA*,WallAware,0.3512,1034,303,259,1,1
2523,128,Random,0.35,2523023,0,WallAware,0,BFS,None,1.6790,9712,84,299,1,1
2523,128,Random,0.35,2523023,0,WallAware,0,Dijkstra,None,2.3203,9736,85,299,1,1
2523,128,Random,0.35,2523023,0,WallAware,0,Greedy,WallAware,0.2116,552,265,343,1,0
2523,128,Random,0.35,2523023,0,WallAware,0,A*,WallAware,0.7925,2723,229,301,1,0
2523,128,Random,0.35,2523023,0,WallAware,0,BiA*,WallAware,0.6492,2148,280,301,1,0
2524,128,Random,0.35,2524024,0,WallAware,0,BFS,None,1.5998,10058,118,291,1,1
2524,128,Random,0.35,2524024,0,WallAware,0,Dijkstra,None,2.2335,10059,119,291,1,1
2524,128,Random,0.35,2524024,0,WallAware,0,Greedy,WallAware,0.2844,758,278,393,1,0
2524,128,Random,0.35,2524024,0,WallAware,0,A*,WallAware,0.6371,2221,197,291,1,1
2524,128,Random,0.35,2524024,0,WallAware,0,BiA*,WallAware,0.6905,2171,321,291,1,1
2525,128,Random,0.35,2525025,0,WallAware,0,BFS,None,1.5672,9546,100,267,1,1
2525,128,Random,0.35,2525025,0,WallAware,0,Dijkstra,None,2.1566,9547,104,267,1,1
2525,128,Random,0.35,2525025,0,WallAware,0,Greedy,WallAware,0.2635,638,287,401,1,0
2525,128,Random,0.35,2525025,0,WallAware,0,A*,WallAware,1.7564,3537,371,267,1,1
2525,128,Random,0.35,2525025,0,WallAware,0,BiA*,WallAware,0.7984,2476,358,267,1,1
2526,128,Random,0.35,2526026,0,WallAware,0,BFS,None,1.6707,10349,107,255,1,1
2526,128,Random,0.35,2526026,0,WallAware,0,Dijkstra,None,2.2349,10349,110,255,1,1
2526,128,Random,0.35,2526026,0,WallAware,0,Greedy,WallAware,0.1561,378,265,291,1,0
2526,128,Random,0.35,2526026,0,WallAware,0,A*,WallAware,0.2787,922,228,255,1,1
2526,128,Random,0.35,2526026,0,WallAware,0,BiA*,WallAware,0.2812,769,261,255,1,1
2527,128,Random,0.35,2527027,0,WallAware,0,BFS,None,1.5495,9769,95,279,1,1
2527,128,Random,0.35,2527027,0,WallAware,0,Dijkstra,None,2.4775,9770,95,279,1,1
2527,128,Random,0.35,2527027,0,WallAware,0,Greedy,WallAware,0.2814,731,300,421,1,0
2527,128,Random,0.35,2527027,0,WallAware,0,A*,WallAware,1.4824,4732,309,279,1,1
2527,128,Random,0.35,2527027,0,WallAware,0,BiA*,WallAware,1.0840,3404,290,281,1,0
2528,128,Random,0.35,2528028,0,WallAware,0,BFS,None,1.7950,10195,86,269,1,1
2528,128,Random,0.35,2528028,0,WallAware,0,Dijkstra,None,2.2969,10196,86,269,1,1
2528,128,Random,0.35,2528028,0,WallAware,0,Greedy,WallAware,0.1994,524,260,329,1,0
2528,128,Random,0.35,2528028,0,WallAware,0,A*,WallAware,1.0627,3516,335,271,1,0
2528,128,Random,0.35,2528028,0,WallAware,0,BiA*,WallAware,0.7971,2511,459,269,1,1
2529,128,Random,0.35,2529029,0,WallAware,0,BFS,None,1.6325,9893,101,277,1,1
2529,128,Random,0.35,2529029,0,WallAware,0,Dijkstra,None,2.2480,9892,104,277,1,1
2529,128,Random,0.35,2529029,0,WallAware,0,Greedy,WallAware,0.2210,564,275,329,1,0
2529,128,Random,0.35,2529029,0,WallAware,0,A*,WallAware,1.0312,3543,321,277,1,1
2529,128,Random,0.35,2529029,0,WallAware,0,BiA*,WallAware,0.9198,2947,393,277,1,1
2530,128,Random,0.35,2530030,0,WallAware,0,BFS,None,1.6118,9979,109,277,1,1
2530,128,Random,0.35,2530030,0,WallAware,0,Dijkstra,None,2.4507,9981,110,277,1,1
2530,128,Random,0.35,2530030,0,WallAware,0,Greedy,WallAware,0.1803,456,282,321,1,0
2530,128,Random,0.35,2530030,0,WallAware,0,A*,WallAware,0.9119,3147,293,277,1,1
2530,128,Random,0.35,2530030,0,WallAware,0,BiA*,WallAware,0.7140,2298,408,277,1,1
2531,128,Random,0.35,2531031,0,WallAware,0,BFS,None,1.5354,9628,89,267,1,1
2531,128,Random,0.35,2531031,0,WallAware,0,Dijkstra,None,2.1668,9627,94,267,1,1
2531,128,Random,0.35,2531031,0,WallAware,0,Greedy,WallAware,0.4088,1142,278,423,1,0
2531,128,Random,0.35,2531031,0,WallAware,0,A*,WallAware,0.4455,1529,265,267,1,1
2531,128,Random,0.35,2531031,0,WallAware,0,BiA*,WallAware,0.4368,1424,311,267,1,1
2532,128,Random,0.35,2532032,0,WallAware,0,BFS,None,1.7000,9714,107,271,1,1
2532,128,Random,0.35,2532032,0,WallAware,0,Dijkstra,None,2.2117,9719,105,271,1,1
2532,128,Random,0.35,2532032,0,WallAware,0,Greedy,WallAware,0.2584,700,277,293,1,0
2532,128,Random,0.35,2532032,0,WallAware,0,A*,WallAware,1.4466,4540,357,273,1,0
2532,128,Random,0.35,2532032,0,WallAware,0,BiA*,WallAware,0.5025,1704,259,273,1,0
2533,128,Random,0.35,2533033,0,WallAware,0,BFS,None,1.8278,9770,104,273,1,1
2533,128,Random,0.35,2533033,0,WallAware,0,Dijkstra,None,2.3569,9776,103,273,1,1
2533,128,Random,0.35,2533033,0,WallAware,0,Greedy,WallAware,0.2518,677,271,381,1,0
2533,128,Random,0.35,2533033,0,WallAware,0,A*,WallAware,0.7450,2556,311,275,1,0
2533,128,Random,0.35,2533033,0,WallAware,0,BiA*,WallAware,0.8074,2457,425,275,1,0
2534,128,Random,0.35,2534034,0,WallAware,0,BFS,None,1.8603,9666,108,285,1,1
2534,128,Random,0.35,2534034,0,WallAware,0,Dijkstra,None,2.4520,9668,109,285,1,1
2534,128,Random,0.35,2534034,0,WallAware,0,Greedy,WallAware,0.3331,864,313,389,1,0
2534,128,Random,0.35,2534034,0,WallAware,0,A*,WallAware,1.8685,6157,391,287,1,0
2534,128,Random,0.35,2534034,0,WallAware,0,BiA*,WallAware,0.9724,3234,363,287,1,0
2535,128,Random,0.35,2535035,0,WallAware,0,BFS,None,1.6710,10071,112,275,1,1
2535,128,Random,0.35,2535035,0,WallAware,0,Dijkstra,None,2.3925,10072,114,275,1,1
2535,128,Random,0.35,2535035,0,WallAware,0,Greedy,WallAware,0.2277,604,273,341,1,0
2535,128,Random,0.35,2535035,0,WallAware,0,A*,WallAware,1.5685,4972,302,275,1,1
2535,128,Random,0.35,2535035,0,WallAware,0,BiA*,WallAware,1.4626,4567,528,279,1,0
2536,128,Random,0.35,2536036,0,WallAware,0,BFS,None,1.4690,9220,82,285,1,1
2536,128,Random,0.35,2536036,0,WallAware,0,Dijkstra,None,2.5451,9222,82,285,1,1
2536,128,Random,0.35,2536036,0,WallAware,0,Greedy,WallAware,0.2397,632,280,391,1,0
2536,128,Random,0.35,2536036,0,WallAware,0,A*,WallAware,1.5096,4847,355,285,1,1
2536,128,Random,0.35,2536036,0,WallAware,0,BiA*,WallAware,0.6996,2229,396,287,1,0
2537,128,Random,0.35,2537037,0,WallAware,0,BFS,None,1.5977,9775,117,275,1,1
2537,128,Random,0.35,2537037,0,WallAware,0,Dijkstra,None,2.4770,9779,121,275,1,1
2537,128,Random,0.35,2537037,0,WallAware,0,Greedy,WallAware,0.1987,510,278,337,1,0
2537,128,Random,0.35,2537037,0,WallAware,0,A*,WallAware,1.9992,5384,454,275,1,1
2537,128,Random,0.35,2537037,0,WallAware,0,BiA*,WallAware,0.6965,2137,441,275,1,1
2538,128,Random,0.35,2538038,0,WallAware,0,BFS,None,1.5946,9779,102,265,1,1
2538,128,Random,0.35,2538038,0,WallAware,0,Dijkstra,None,2.2952,9777,104,265,1,1
2538,128,Random,0.35,2538038,0,WallAware,0,Greedy,WallAware,0.2217,580,275,351,1,0
2538,128,Random,0.35,2538038,0,WallAware,0,A*,WallAware,0.8465,2688,316,267,1,0
2538,128,Random,0.35,2538038,0,WallAware,0,BiA*,WallAware,0.5295,1738,299,265,1,1
2539,128,Random,0.35,2539039,0,WallAware,0,BFS,None,1.6313,9840,108,277,1,1
2539,128,Random,0.35,2539039,0,WallAware,0,Dijkstra,None,2.3648,9840,109,277,1,1
2539,128,Random,0.35,2539039,0,WallAware,0,Greedy,WallAware,0.4507,1214,324,441,1,0
2539,128,Random,0.35,2539039,0,WallAware,0,A*,WallAware,0.7297,2470,285,279,1,0
2539,128,Random,0.35,2539039,0,WallAware,0,BiA*,WallAware,0.5528,1860,234,279,1,0
2540,128,Random,0.35,2540040,0,WallAware,0,BFS,None,1.7830,9437,97,267,1,1
2540,128,Random,0.35,2540040,0,WallAware,0,Dijkstra,None,2.4120,9437,102,267,1,1
2540,128,Random,0.35,2540040,0,WallAware,0,Greedy,WallAware,0.1900,444,278,319,1,0
2540,128,Random,0.35,2540040,0,WallAware,0,A*,WallAware,1.2597,3924,372,269,1,0
2540,128,Random,0.35,2540040,0,WallAware,0,BiA*,WallAware,0.7805,2487,351,269,1,0
2541,128,Random,0.35,2541041,0,WallAware,0,BFS,None,1.7071,10115,104,305,1,1
2541,128,Random,0.35,2541041,0,WallAware,0,Dijkstra,None,2.1869,10115,102,305,1,1
2541,128,Random,0.35,2541041,0,WallAware,0,Greedy,WallAware,0.3400,771,289,359,1,0
2541,128,Random,0.35,2541041,0,WallAware,0,A*,WallAware,2.8718,7842,371,305,1,1
2541,128,Random,0.35,2541041,0,WallAware,0,BiA*,WallAware,1.0256,3478,369,305,1,1
2542,128,Random,0.35,2542042,0,WallAware,0,BFS,None,1.7582,9876,106,271,1,1
2542,128,Random,0.35,2542042,0,WallAware,0,Dijkstra,None,2.1835,9876,110,271,1,1
2542,128,Random,0.35,2542042,0,WallAware,0,Greedy,WallAware,0.2400,588,260,361,1,0
2542,128,Random,0.35,2542042,0,WallAware,0,A*,WallAware,0.7194,2277,326,273,1,0
2542,128,Random,0.35,2542042,0,WallAware,0,BiA*,WallAware,0.5000,1599,338,273,1,0
2543,128,Random,0.35,2543043,0,WallAware,0,BFS,None,1.8498,9590,116,265,1,1
2543,128,Random,0.35,2543043,0,WallAware,0,Dijkstra,None,2.5742,9591,111,265,1,1
2543,128,Random,0.35,2543043,0,WallAware,0,Greedy,WallAware,0.1873,434,275,289,1,0
2543,128,Random,0.35,2543043,0,WallAware,0,A*,WallAware,0.8749,2312,343,265,1,1
2543,128,Random,0.35,2543043,0,WallAware,0,BiA*,WallAware,0.3893,1179,255,265,1,1
2544,128,Random,0.35,2544044,0,WallAware,0,BFS,None,1.5805,9885,96,295,1,1
2544,128,Random,0.35,2544044,0,WallAware,0,Dijkstra,None,2.2019,9885,93,295,1,1
2544,128,Random,0.35,2544044,0,WallAware,0,Greedy,WallAware,0.9502,1663,290,335,1,0
2544,128,Random,0.35,2544044,0,WallAware,0,A*,WallAware,2.4319,7164,346,295,1,1
2544,128,Random,0.35,2544044,0,WallAware,0,BiA*,WallAware,1.4588,4671,466,299,1,0
2545,128,Random,0.35,2545045,0,WallAware,0,BFS,None,1.8738,10062,93,255,1,1
2545,128,Random,0.35,2545045,0,WallAware,0,Dijkstra,None,4.6913,10060,93,255,1,1
2545,128,Random,0.35,2545045,0,WallAware,0,Greedy,WallAware,0.1537,362,258,269,1,0
2545,128,Random,0.35,2545045,0,WallAware,0,A*,WallAware,0.2850,899,283,255,1,1
2545,128,Random,0.35,2545045,0,WallAware,0,BiA*,WallAware,0.2477,748,282,255,1,1
2546,128,Random,0.35,2546046,0,WallAware,0,BFS,None,1.6425,10035,99,259,1,1
2546,128,Random,0.35,2546046,0,WallAware,0,Dijkstra,None,2.3685,10035,105,259,1,1
2546,128,Random,0.35,2546046,0,WallAware,0,Greedy,WallAware,0.1438,354,254,317,1,0
2546,128,Random,0.35,2546046,0,WallAware,0,A*,WallAware,0.5262,1334,260,259,1,1
2546,128,Random,0.35,2546046,0,WallAware,0,BiA*,WallAware,1.0473,1254,280,259,1,1
2547,128,Random,0.35,2547047,0,WallAware,0,BFS,None,1.6445,10257,106,281,1,1
2547,128,Random,0.35,2547047,0,WallAware,0,Dijkstra,None,2.4679,10258,107,281,1,1
2547,128,Random,0.35,2547047,0,WallAware,0,Greedy,WallAware,0.4555,1092,309,383,1,0
2547,128,Random,0.35,2547047,0,WallAware,0,A*,WallAware,2.2252,7048,520,285,1,0
2547,128,Random,0.35,2547047,0,WallAware,0,BiA*,WallAware,0.6500,2074,348,287,1,0
2548,128,Random,0.35,2548048,0,WallAware,0,BFS,None,1.9337,9929,104,291,1,1
2548,128,Random,0.35,2548048,0,WallAware,0,Dijkstra,None,2.5961,9919,103,291,1,1
2548,128,Random,0.35,2548048,0,WallAware,0,Greedy,WallAware,0.3589,681,285,355,1,0
2548,128,Random,0.35,2548048,0,WallAware,0,A*,WallAware,2.9131,7783,389,291,1,1
2548,128,Random,0.35,2548048,0,WallAware,0,BiA*,WallAware,1.0305,3320,360,291,1,1
2549,128,Random,0.35,2549049,0,WallAware,0,BFS,None,1.8967,10179,118,271,1,1
2549,128,Random,0.35,2549049,0,WallAware,0,Dijkstra,None,2.2863,10177,123,271,1,1
2549,128,Random,0.35,2549049,0,WallAware,0,Greedy,WallAware,0.2048,503,262,361,1,0
2549,128,Random,0.35,2549049,0,WallAware,0,A*,WallAware,0.9665,3229,270,271,1,1
2549,128,Random,0.35,2549049,0,WallAware,0,BiA*,WallAware,0.7762,2444,292,277,1,0
2550,128,Random,0.35,2550050,0,WallAware,0,BFS,None,1.7428,9809,87,271,1,1
2550,128,Random,0.35,2550050,0,WallAware,0,Dijkstra,None,2.2295,9809,91,271,1,1
2550,128,Random,0.35,2550050,0,WallAware,0,Greedy,WallAware,0.2299,601,292,351,1,0
2550,128,Random,0.35,2550050,0,WallAware,0,A*,WallAware,1.4351,4323,515,271,1,1
2550,128,Random,0.35,2550050,0,WallAware,0,BiA*,WallAware,0.8488,2675,453,277,1,0
2551,128,Random,0.35,2551051,0,WallAware,0,BFS,None,1.7896,9728,117,261,1,1
2551,128,Random,0.35,2551051,0,WallAware,0,Dijkstra,None,2.7359,9731,127,261,1,1
2551,128,Random,0.35,2551051,0,WallAware,0,Greedy,WallAware,0.2602,717,259,369,1,0
2551,128,Random,0.35,2551051,0,WallAware,0,A*,WallAware,0.4675,1537,313,261,1,1
2551,128,Random,0.35,2551051,0,WallAware,0,BiA*,WallAware,0.3878,1151,269,261,1,1
2552,128,Random,0.35,2552052,0,WallAware,0,BFS,None,1.6055,9984,102,287,1,1
2552,128,Random,0.35,2552052,0,WallAware,0,Dijkstra,None,2.3492,9984,106,287,1,1
2552,128,Random,0.35,2552052,0,WallAware,0,Greedy,WallAware,0.4326,1186,299,419,1,0
2552,128,Random,0.35,2552052,0,WallAware,0,A*,WallAware,2.0416,6879,454,287,1,1
2552,128,Random,0.35,2552052,0,WallAware,0,BiA*,WallAware,0.6557,2145,225,291,1,0
2553,128,Random,0.35,2553053,0,WallAware,0,BFS,None,1.6075,9859,97,273,1,1
2553,128,Random,0.35,2553053,0,WallAware,0,Dijkstra,None,2.2301,9858,94,273,1,1
2553,128,Random,0.35,2553053,0,WallAware,0,Greedy,WallAware,0.2890,757,293,383,1,0
2553,128,Random,0.35,2553053,0,WallAware,0,A*,WallAware,0.8269,2606,382,273,1,1
2553,128,Random,0.35,2553053,0,WallAware,0,BiA*,WallAware,0.4891,1294,297,273,1,1
2554,128,Random,0.35,2554054,0,WallAware,0,BFS,None,1.6127,9746,111,271,1,1
2554,128,Random,0.35,2554054,0,WallAware,0,Dijkstra,None,2.1945,9747,113,271,1,1
2554,128,Random,0.35,2554054,0,WallAware,0,Greedy,WallAware,0.5343,625,238,303,1,0
2554,128,Random,0.35,2554054,0,WallAware,0,A*,WallAware,0.9157,3150,266,271,1,1
2554,128,Random,0.35,2554054,0,WallAware,0,BiA*,WallAware,0.6427,1923,431,273,1,0
2555,128,Random,0.35,2555055,0,WallAware,0,BFS,None,1.5888,9823,115,259,1,1
2555,128,Random,0.35,2555055,0,WallAware,0,Dijkstra,None,2.2645,9823,119,259,1,1
2555,128,Random,0.35,2555055,0,WallAware,0,Greedy,WallAware,0.2573,694,270,345,1,0
2555,128,Random,0.35,2555055,0,WallAware,0,A*,WallAware,0.5086,1693,348,259,1,1
2555,128,Random,0.35,2555055,0,WallAware,0,BiA*,WallAware,0.3942,1183,304,263,1,0
2556,128,Random,0.35,2556056,0,WallAware,0,BFS,None,1.6547,10170,109,263,1,1
2556,128,Random,0.35,2556056,0,WallAware,0,Dijkstra,None,2.2701,10170,110,263,1,1
2556,128,Random,0.35,2556056,0,WallAware,0,Greedy,WallAware,0.2111,527,292,327,1,0
2556,128,Random,0.35,2556056,0,WallAware,0,A*,WallAware,0.5842,1953,278,263,1,1
2556,128,Random,0.35,2556056,0,WallAware,0,BiA*,WallAware,1.0996,2215,333,263,1,1
2557,128,Random,0.35,2557057,0,WallAware,0,BFS,None,1.5947,10065,94,329,1,1
2557,128,Random,0.35,2557057,0,WallAware,0,Dijkstra,None,2.2115,10062,96,329,1,1
2557,128,Random,0.35,2557057,0,WallAware,0,Greedy,WallAware,1.1967,3321,331,475,1,0
2557,128,Random,0.35,2557057,0,WallAware,0,A*,WallAware,3.4536,9815,272,333,1,0
2557,128,Random,0.35,2557057,0,WallAware,0,BiA*,WallAware,1.8770,4945,368,329,1,1
2558,128,Random,0.35,2558058,0,WallAware,0,BFS,None,1.7733,9640,92,263,1,1
2558,128,Random,0.35,2558058,0,WallAware,0,Dijkstra,None,2.2823,9643,100,263,1,1
2558,128,Random,0.35,2558058,0,WallAware,0,Greedy,WallAware,0.1785,448,274,309,1,0
2558,128,Random,0.35,2558058,0,WallAware,0,A*,WallAware,0.9371,3070,391,263,1,1
2558,128,Random,0.35,2558058,0,WallAware,0,BiA*,WallAware,0.4166,1279,331,263,1,1
2559,128,Random,0.35,2559059,0,WallAware,0,BFS,None,1.6159,9900,105,271,1,1
2559,128,Random,0.35,2559059,0,WallAware,0,Dijkstra,None,2.2057,9900,103,271,1,1
2559,128,Random,0.35,2559059,0,WallAware,0,Greedy,WallAware,0.2162,557,270,359,1,0
2559,128,Random,0.35,2559059,0,WallAware,0,A*,WallAware,1.4584,3983,365,273,1,0
