trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
227,128,Maze,0,227007,0,Euclidean,1,Greedy,Manhattan,1.2553,6386,30,2692,1,1
227,128,Maze,0,227007,0,Euclidean,1,A*,WallAware,2.0507,7935,17,2692,1,1
227,128,Maze,0,227007,0,Euclidean,1,BiA*,WallAware,1.8024,7107,24,2692,1,1
228,128,Maze,0,228008,0,Euclidean,1,BFS,None,1.1249,7915,12,1986,1,1
228,128,Maze,0,228008,0,Euclidean,1,Dijkstra,None,1.4366,7919,10,1986,1,1
228,128,Maze,0,228008,0,Euclidean,1,Greedy,Manhattan,1.0143,4605,24,1986,1,1
228,128,Maze,0,228008,0,Euclidean,1,A*,WallAware,1.9046,7788,16,1986,1,1
228,128,Maze,0,228008,0,Euclidean,1,BiA*,WallAware,1.8917,6361,18,1986,1,1
229,128,Maze,0,229009,0,Euclidean,1,BFS,None,1.1053,7937,14,3023,1,1
229,128,Maze,0,229009,0,Euclidean,1,Dijkstra,None,1.4207,7937,13,3023,1,1
229,128,Maze,0,229009,0,Euclidean,1,Greedy,Manhattan,1.4606,7320,14,3023,1,1
229,128,Maze,0,229009,0,Euclidean,1,A*,WallAware,1.9740,7937,12,3023,1,1
229,128,Maze,0,229009,0,Euclidean,1,BiA*,WallAware,1.8815,6980,16,3023,1,1
230,128,Maze,0,230000,0,WallAware,1,BFS,None,1.1285,7923,10,2988,1,1
230,128,Maze,0,230000,0,WallAware,1,Dijkstra,None,1.4008,7922,8,2988,1,1
230,128,Maze,0,230000,0,WallAware,1,Greedy,Manhattan,1.1020,5116,23,2988,1,1
230,128,Maze,0,230000,0,WallAware,1,A*,WallAware,1.9129,7784,16,2988,1,1
230,128,Maze,0,230000,0,WallAware,1,BiA*,WallAware,2.0313,7800,20,2988,1,1
231,128,Maze,0,231001,0,WallAware,1,BFS,None,1.2313,7937,11,3147,1,1
231,128,Maze,0,231001,0,WallAware,1,Dijkstra,None,1.4977,7937,9,3147,1,1
231,128,Maze,0,231001,0,WallAware,1,Greedy,Manhattan,1.7249,7917,16,3147,1,1
231,128,Maze,0,231001,0,WallAware,1,A*,WallAware,1.8418,7937,9,3147,1,1
231,128,Maze,0,231001,0,WallAware,1,BiA*,WallAware,1.6336,6385,14,3147,1,1
232,128,Maze,0,232002,0,WallAware,1,BFS,None,1.3550,7937,13,2104,1,1
232,128,Maze,0,232002,0,WallAware,1,Dijkstra,None,1.7092,7937,13,2104,1,1
232,128,Maze,0,232002,0,WallAware,1,Greedy,Manhattan,0.6338,3015,31,2104,1,1
232,128,Maze,0,232002,0,WallAware,1,A*,WallAware,1.7903,7937,16,2104,1,1
232,128,Maze,0,232002,0,WallAware,1,BiA*,WallAware,1.3678,5659,20,2104,1,1
233,128,Maze,0,233003,0,WallAware,1,BFS,None,1.3033,7937,12,2481,1,1
233,128,Maze,0,233003,0,WallAware,1,Dijkstra,None,1.4899,7937,11,2481,1,1
233,128,Maze,0,233003,0,WallAware,1,Greedy,Manhattan,1.0738,5318,22,2481,1,1
233,128,Maze,0,233003,0,WallAware,1,A*,WallAware,1.7540,7622,15,2481,1,1
233,128,Maze,0,233003,0,WallAware,1,BiA*,WallAware,1.5360,6616,18,2481,1,1
234,128,Maze,0,234004,0,WallAware,1,BFS,None,1.1859,7937,9,2673,1,1
234,128,Maze,0,234004,0,WallAware,1,Dijkstra,None,1.5773,7937,8,2673,1,1
234,128,Maze,0,234004,0,WallAware,1,Greedy,Manhattan,1.5205,7218,28,2673,1,1
234,128,Maze,0,234004,0,WallAware,1,A*,WallAware,1.7609,7874,9,2673,1,1
234,128,Maze,0,234004,0,WallAware,1,BiA*,WallAware,1.7359,7001,16,2673,1,1
235,128,Maze,0,235005,0,WallAware,1,BFS,None,1.2330,7937,8,3788,1,1
235,128,Maze,0,235005,0,WallAware,1,Dijkstra,None,1.5313,7937,7,3788,1,1
235,128,Maze,0,235005,0,WallAware,1,Greedy,Manhattan,1.6073,7803,22,3788,1,1
235,128,Maze,0,235005,0,WallAware,1,A*,WallAware,1.8840,7937,10,3788,1,1
235,128,Maze,0,235005,0,WallAware,1,BiA*,WallAware,1.8423,7544,17,3788,1,1
236,128,Maze,0,236006,0,WallAware,1,BFS,None,1.0964,7937,13,2757,1,1
236,128,Maze,0,236006,0,WallAware,1,Dijkstra,None,1.4071,7937,13,2757,1,1
236,128,Maze,0,236006,0,WallAware,1,Greedy,Manhattan,1.1257,6031,14,2757,1,1
236,128,Maze,0,236006,0,WallAware,1,A*,WallAware,1.8049,7936,20,2757,1,1
236,128,Maze,0,236006,0,WallAware,1,BiA*,WallAware,1.6290,6347,17,2757,1,1
237,128,Maze,0,237007,0,WallAware,1,BFS,None,1.1777,7937,10,3412,1,1
237,128,Maze,0,237007,0,WallAware,1,Dijkstra,None,1.4015,7937,8,3412,1,1
237,128,Maze,0,237007,0,WallAware,1,Greedy,Manhattan,1.5330,7937,12,3412,1,1
237,128,Maze,0,237007,0,WallAware,1,A*,WallAware,1.8943,7937,9,3412,1,1
237,128,Maze,0,237007,0,WallAware,1,BiA*,WallAware,1.6880,7382,16,3412,1,1
238,128,Maze,0,238008,0,WallAware,1,BFS,None,1.2130,7937,14,2700,1,1
238,128,Maze,0,238008,0,WallAware,1,Dijkstra,None,1.4780,7937,13,2700,1,1
238,128,Maze,0,238008,0,WallAware,1,Greedy,Manhattan,1.0445,4780,34,2700,1,1
238,128,Maze,0,238008,0,WallAware,1,A*,WallAware,1.9198,7928,18,2700,1,1
238,128,Maze,0,238008,0,WallAware,1,BiA*,WallAware,1.4420,6278,16,2700,1,1
239,128,Maze,0,239009,0,WallAware,1,BFS,None,1.1849,7897,15,2352,1,1
239,128,Maze,0,239009,0,WallAware,1,Dijkstra,None,1.4533,7897,12,2352,1,1
239,128,Maze,0,239009,0,WallAware,1,Greedy,Manhattan,1.1150,4929,24,2352,1,1
239,128,Maze,0,239009,0,WallAware,1,A*,WallAware,1.9320,7855,15,2352,1,1
239,128,Maze,0,239009,0,WallAware,1,BiA*,WallAware,1.4161,6092,19,2352,1,1
